FrameNumber,BrightArea,Intensity
1638,0,0.0
1639,0,0.0
1640,0,0.0
1641,0.0,0.0
1642,0,0.0
1643,0.0,0.0
1644,0,0.0
1645,0,0.0
1646,0,0.0
1647,0.0,0.0
1648,0.0,0.0
1649,0.0,0.0
1650,0.0,0.0
1651,0.0,0.0
1652,0.0,0.0
1653,0.0,0.0
1654,0.0,0.0
1655,0.5,0.25
1656,0.0,0.0
1657,0.0,0.0
1658,0.0,0.0
1659,0.0,0.0
1660,0.0,0.0
1661,0.0,0.0
1662,0.0,0.0
1663,0.0,0.0
1664,0.0,0.0
1665,0.0,0.0
1666,0.0,0.0
1667,0.0,0.0
1668,0.0,0.0
1669,0.0,0.0
1670,0,0.0
1671,0.0,0.0
1672,0.5,0.5
1673,0.0,0.0
1674,0.0,0.0
1675,0.0,0.0
1676,0.0,0.0
1677,0.0,0.0
1678,0.0,0.0
1679,0.0,0.0
1680,0,0.0
1681,0,0.0
1682,0.0,0.0
1683,0,0.0
1684,0,0.0
1685,0,0.0
1686,0,0.0
1687,0,0.0
1688,0.0,0.0
1689,0.0,0.0
1690,0.0,0.0
1691,0.0,0.0
1692,0.0,0.0
1693,0.0,0.0
1694,0.0,0.0
1695,0.0,0.0
1696,0.0,0.0
1697,0.5,0.5
1698,0.5,0.25
1699,2.5,2.5
1700,3.0,3.0
1701,1.0,1.0
1702,0.5,0.5
1703,0.0,0.0
1704,0.0,0.0
1705,0.0,0.0
1706,0,0.0
1707,0,0.0
1708,0.0,0.0
1709,0.0,0.0
1710,0,0.0
1711,0.0,0.0
1712,0,0.0
1713,0,0.0
1714,0,0.0
1715,0,0.0
1716,0,0.0
1717,0,0.0
1718,0.0,0.0
1719,0.0,0.0
1720,0.0,0.0
1721,0.0,0.0
1722,0.0,0.0
1723,0.0,0.0
1724,0.0,0.0
1725,0.0,0.0
1726,0.0,0.0
1727,0.0,0.0
1728,0.0,0.0
1729,0,0.0
1730,0.0,0.0
1731,0.0,0.0
1732,0.0,0.0
1733,0.0,0.0
1734,0.0,0.0
1735,0.0,0.0
1736,0.0,0.0
1737,0,0.0
1738,0,0.0
1739,0,0.0
1740,0,0.0
1741,0,0.0
1742,0,0.0
1743,0,0.0
1744,0,0.0
1745,0,0.0
1746,0,0.0
1747,0,0.0
1748,0,0.0
1749,0,0.0
1750,0,0.0
1751,0.0,0.0
1752,0,0.0
1753,0.0,0.0
1754,0.0,0.0
1755,0,0.0
1756,0,0.0
1757,0,0.0
1758,0,0.0
1759,0,0.0
1760,0,0.0
1761,0,0.0
1762,0,0.0
1763,0,0.0
1764,0,0.0
1765,0,0.0
1766,0,0.0
1767,0,0.0
1768,0,0.0
1769,0,0.0
1770,0,0.0
1771,0,0.0
1772,0,0.0
1773,0,0.0
1774,0,0.0
1775,0,0.0
1776,0,0.0
1777,0,0.0
1778,0,0.0
1779,0,0.0
1780,0,0.0
1781,0,0.0
1782,0,0.0
1783,0,0.0
1784,0,0.0
1785,0,0.0
1786,0,0.0
1787,0.0,0.0
1788,0,0.0
